prob,height,length,size,area,label
1.0,480,360,39597,172800,0
1.0977992747504225e-15,1706,960,442652,1637760,1
0.9999864101409912,920,690,99550,634800,0
6.765448006262886e-07,700,620,80668,434000,1
1.0,270,360,18568,97200,0
1.4652889361935206e-13,600,800,126161,480000,1
1.0,521,690,110965,359490,0
1.0,386,690,52391,266340,0
0.9999864101409912,863,640,119057,552320,0
4.829297118452702e-12,385,580,126210,223300,1
8.90190449479401e-20,1440,2560,1053001,3686400,1
0.9999995231628418,388,388,11925,150544,0
1.0,403,360,18532,145080,0
3.328830899818058e-08,419,637,75421,266903,1
1.0,480,360,29756,172800,0
2.266958216570823e-16,1287,960,420418,1235520,1
0.9999983310699463,847,480,39584,406560,0
4.396749773150077e-06,800,600,43255,480000,1
1.0,180,180,18574,32400,0
4.4119283870713843e-07,360,640,80194,230400,1
2.325446502027262e-07,960,1280,202147,1228800,1
1.3520020729629323e-06,394,650,95594,256100,1
6.5634341423275715e-18,1707,960,208860,1638720,1
1.0,270,408,20882,110160,0
1.0,640,480,112483,307200,0
1.0,270,391,11521,105570,0
1.0,636,360,45846,228960,0
1.0,200,200,16451,40000,0
1.398813237804005e-16,1080,1080,455039,1166400,1
1.5018007996046856e-13,323,500,44672,161500,1
0.9999963045120239,1227,690,123210,846630,0
1.4564229822155994e-09,500,500,127146,250000,1
2.7019708627624983e-13,900,1200,333392,1080000,1
4.89240683521075e-08,640,972,66607,622080,1
1.0,540,360,27335,194400,0
1.0,180,180,13153,32400,0
1.240592695239684e-08,355,440,53270,156200,1
1.549035732750781e-05,337,599,23126,201863,1
1.0,422,360,21052,151920,0
1.0,266,400,41463,106400,0
1.0,768,512,38062,393216,0
0.9999998807907104,1230,690,132077,848700,0
1.0,160,160,12089,25600,0
4.948132641402481e-07,360,480,51309,172800,1
3.01420862011334e-13,291,440,35848,128040,1
1.1941179382107814e-12,681,540,73792,367740,1
1.0,501,360,18581,180360,0
1.3140434920733135e-12,362,519,41574,187878,1
1.0,480,360,21688,172800,0
3.4759076461279596e-18,334,594,32315,198396,1
5.874887065715484e-08,562,999,50160,561438,1
1.0,247,440,18915,108680,0
0.0004639502440113574,1280,960,290621,1228800,1
2.0343145570866916e-12,810,607,172479,491670,1
2.951701600154011e-12,174,174,9038,30276,1
3.451064549153671e-05,283,500,45095,141500,1
1.5787168101681097e-21,9008,1833,1230620,16511664,1
6.242111112442217e-07,1215,1620,1007159,1968300,1
1.171991357296065e-06,690,472,83894,325680,1
1.8881614327614926e-10,709,591,82729,419019,1
2.7350535668549207e-19,294,440,42009,129360,1
5.797229363224687e-10,562,1000,165544,562000,1
6.579846889565033e-09,520,440,91620,228800,1
0.9999245405197144,528,530,81635,279840,0
1.1396863033657448e-14,5897,960,1278580,5661120,1
2.992003445001501e-08,1280,960,211602,1228800,1
6.246237660434417e-08,404,719,35526,290476,1
1.0,480,360,37243,172800,0
0.9999998807907104,600,447,47905,268200,0
8.127946926617113e-11,640,960,121683,614400,1
0.999969482421875,1227,690,149668,846630,0
0.9999994039535522,1064,360,79897,383040,0
4.1407083203795814e-17,3223,3224,1873837,10390952,1
1.0077283110624183e-14,1334,750,214187,1000500,1
1.0,758,360,47247,272880,0
1.1240650771293659e-10,592,404,130236,239168,1
7.891308086982463e-07,423,749,69502,316827,1
1.0,180,180,13173,32400,0
2.5311364108142104e-16,580,580,106081,336400,1
1.0,360,360,15708,129600,0
5.474737885258207e-10,600,600,90019,360000,1
3.1628570695829694e-07,524,881,376603,461644,1
1.552700703471091e-13,1200,1200,265414,1440000,1
3.244451365555512e-12,165,200,86118,33000,1
3.3922012334514084e-12,680,842,153840,572560,1
1.0,540,360,33441,194400,0
7.672706026085052e-09,554,416,64310,230464,1
4.533676819379329e-12,260,618,88130,160680,1
2.4934715403546193e-10,16377,483,2802089,7910091,1
4.3015535904905177e-16,3964,720,572272,2854080,1
1.0,640,458,49916,293120,0
7.229802830488106e-20,2792,4188,1937324,11692896,1
0.9999996423721313,640,458,57762,293120,0
1.2845871588673674e-10,195,294,30604,57330,1
0.9994032382965088,180,180,12955,32400,0
6.758937519098316e-15,600,600,140099,360000,1
2.162499346258784e-12,720,720,67760,518400,1
7.986803325366054e-07,794,592,97010,470048,1
7.801464562362526e-06,920,690,89195,634800,1
1.0,640,360,20797,230400,0
5.863283747409298e-10,1706,960,141494,1637760,1
1.0,660,440,53960,290400,0
0.9999995231628418,406,499,60676,202594,0
1.0058264443557619e-08,600,600,63667,360000,1
5.829333977330764e-12,960,1087,516816,1043520,1
3.176711823281442e-13,689,500,91104,344500,1
1.0,489,360,26190,176040,0
1.8166049997603295e-08,203,360,596943,73080,1
9.3045764574585e-16,746,666,96481,496836,1
1.0,960,539,101703,517440,0
0.9999995231628418,640,480,76445,307200,0
4.600007486033064e-08,1035,690,201538,714150,1
1.0,434,650,81545,282100,0
6.432172325080104e-16,690,690,91761,476100,1
2.0216621345742203e-12,382,640,42051,244480,1
6.975821152275727e-14,2730,2048,745160,5591040,1
1.2311941191001097e-06,853,640,126196,545920,1
1.0075778789087053e-07,183,300,2431105,54900,1
8.843564214267019e-10,564,445,53977,250980,1
6.178927134488019e-14,600,800,158607,480000,1
1.0,1227,690,181777,846630,0
2.1470247801858022e-09,400,700,27358,280000,1
1.0,1146,690,97437,790740,0
0.9999938011169434,336,500,66349,168000,0
1.4699629995217414e-14,600,600,142311,360000,1
5.443201770392869e-13,1137,640,133285,727680,1
2.02885928501928e-07,375,733,43581,274875,1
1.0593611543541215e-09,200,300,11402,60000,1
0.9999998807907104,853,640,118790,545920,0
3.422241466989953e-14,600,600,177528,360000,1
1.638860163029332e-12,691,440,49465,304040,1
6.075420060369652e-06,272,480,42919,130560,1
0.9999998807907104,435,580,76433,252300,0
1.3078131644306268e-07,741,550,60530,407550,1
0.9999868869781494,350,350,20683,122500,0
1.0,858,640,35808,549120,0
1.0,640,480,91044,307200,0
1.0,180,180,17132,32400,0
6.7232710792718055e-15,754,638,168864,481052,1
0.9999998807907104,429,640,120253,274560,0
1.6981432793272688e-07,587,440,30771,258280,1
6.780058285638102e-16,500,500,69502,250000,1
1.0,960,540,102031,518400,0
1.0,422,360,26659,151920,0
1.0,3382,634,506016,2144188,0
3.712601781558078e-08,356,640,34274,227840,1
3.0921616027620527e-18,4032,3024,1972993,12192768,1
1.0,480,360,26863,172800,0
2.8213403311383445e-06,232,232,13068,53824,1
5.442474812836218e-13,1200,600,349082,720000,1
1.0,480,360,4081,172800,0
1.0,180,180,6983,32400,0
1.880119837593952e-09,519,659,174625,342021,1
2.3989752406805565e-08,512,512,42431,262144,1
1.0,160,160,13647,25600,0
8.242897456511855e-05,128,163,4819,20864,1
0.9999990463256836,350,690,59074,241500,0
1.258216621169428e-13,4416,960,496214,4239360,1
0.9999998807907104,496,690,72212,342240,0
7.799838996902508e-09,1080,1440,156488,1555200,1
0.9999092817306519,1226,690,162431,845940,0
0.9999971389770508,1058,440,149843,465520,0
7.734483886689958e-11,328,631,70963,206968,1
1.6079112080008698e-18,500,500,72167,250000,1
1.2343378272619554e-12,1080,1440,140115,1555200,1
2.4364862905024154e-10,485,640,220134,310400,1
0.9999985694885254,310,300,19128,93000,0
1.0,160,160,10868,25600,0
1.0,293,440,41738,128920,0
2.838840607460836e-23,400,532,80960,212800,1
7.861211770432419e-08,925,640,99335,592000,1
2.8593876777449623e-06,335,330,18174,110550,1
1.0,270,404,23185,109080,0
1.8447465506121058e-13,1080,1440,338092,1555200,1
1.0,422,360,26168,151920,0
1.0,640,480,69523,307200,0
1.0,920,690,63509,634800,0
8.709367862319572e-13,705,1060,143289,747300,1
3.240014367911215e-10,500,500,126884,250000,1
3.933510184239708e-10,384,514,31254,197376,1
9.232475122189499e-07,348,640,79832,222720,1
0.9999034404754639,180,180,13827,32400,0
7.27306059887349e-14,960,1280,223340,1228800,1
0.9998062252998352,1227,690,184427,846630,0
1.0,364,360,25652,131040,0
5.859164957655594e-05,65,99,2932,6435,1
0.9999977350234985,800,450,66832,360000,0
1.0,640,640,36655,409600,0
8.59486974321734e-14,390,690,91829,269100,1
1.049101838526613e-17,600,600,146690,360000,1
1.0,960,540,96651,518400,0
0.9999939203262329,515,690,148847,355350,0
1.080780498191776e-13,366,561,61315,205326,1
1.0,391,360,24589,140760,0
1.5500235643617355e-12,500,500,110352,250000,1
2.0759900858102493e-15,649,944,325072,612656,1
1.0,360,360,16615,129600,0
1.0,983,334,66450,328322,0
4.208933006809301e-13,445,899,98378,400055,1
1.0,480,360,19745,172800,0
1.4208600305209984e-06,3714,640,393969,2376960,1
1.0,354,481,51952,170274,0
5.863124569183142e-11,383,690,78835,264270,1
1.0,540,360,30275,194400,0
8.7566438475295e-12,493,690,64967,340170,1
0.9999994039535522,180,180,5661,32400,0
0.9999865293502808,920,690,199438,634800,0
1.0,872,480,20810,418560,0
0.9999998807907104,480,360,26316,172800,0
2.9027205567034906e-20,1080,1920,851768,2073600,1
1.2746810273966958e-09,234,234,6467,54756,1
6.172741450427566e-06,120,150,3542,18000,1
2.4962868490657236e-19,500,499,47242,249500,1
0.9999997615814209,270,405,29428,109350,0
1.3794730298105542e-14,440,661,124280,290840,1
3.4005565030525986e-09,616,532,46389,327712,1
0.004667928908020258,733,440,83728,322520,1
1.0,180,180,11005,32400,0
1.0,1136,640,241848,727040,0
4.622017829233882e-13,746,666,138694,496836,1
1.9133626224476322e-20,1180,1180,81676,1392400,1
0.0001128565490944311,274,446,45480,122204,1
7.658139677957365e-10,900,504,204444,453600,1
1.0,286,500,24620,143000,0
8.488453273614027e-10,1280,960,305963,1228800,1
1.0,479,360,38153,172440,0
3.7245556573813066e-14,500,500,92545,250000,1
1.898128721222747e-05,537,800,92269,429600,1
7.978504079630966e-09,253,340,44332,86020,1
2.2559784156328533e-06,852,480,12980,408960,1
2.6435833078153337e-08,2255,1140,242032,2570700,1
1.0,413,550,62017,227150,0
8.568715497822797e-21,1536,2048,824936,3145728,1
0.9999994039535522,422,417,46794,175974,0
1.0,160,160,12133,25600,0
1.0,160,160,13531,25600,0
1.8102129573094317e-08,330,440,27555,145200,1
8.453739042124653e-08,1511,1080,159067,1631880,1
0.9999517202377319,180,180,10026,32400,0
6.831114840455399e-11,14502,442,2758971,6409884,1
7.37718153231981e-07,180,180,308307,32400,1
0.9999527931213379,1227,690,309150,846630,0
0.9999997615814209,960,542,67468,520320,0
2.8967869880602848e-08,669,452,37713,302388,1
0.00011397883645258844,625,600,77801,375000,1
2.45547671084978e-08,282,501,38779,141282,1
2.7829336303467e-16,554,690,119265,382260,1
1.0,1060,360,100368,381600,0
9.895569519358105e-08,396,640,109665,253440,1
1.0,200,200,20247,40000,0
3.0680898360085918e-12,459,640,74729,293760,1
1.0,200,200,20156,40000,0
0.9999855756759644,480,360,15325,172800,0
1.0,864,640,48679,552960,0
8.815111840476675e-08,180,440,13615,79200,1
6.768749514877992e-13,2160,1620,2465838,3499200,1
8.52782337187684e-21,2320,2320,4416980,5382400,1
1.0,199,200,10218,39800,0
1.0,471,360,38307,169560,0
7.443811192442418e-12,600,600,52692,360000,1
1.0,180,180,9128,32400,0
3.0393351835300564e-08,412,550,36112,226600,1
7.794161405172417e-08,1824,1280,332440,2334720,1
0.9999845027923584,518,690,100357,357420,0
0.9999998807907104,180,180,4071,32400,0
3.1388893220740677e-12,750,1000,185038,750000,1
3.4801191435725447e-15,1080,1920,443038,2073600,1
3.5175961698996616e-08,16364,455,2968900,7445620,1
1.0,180,180,5147,32400,0
1.0,330,440,35547,145200,0
0.9999978542327881,852,478,89611,407256,0
7.380266679095446e-15,927,628,207679,582156,1
2.488530215227769e-10,698,492,157370,343416,1
0.00043275891221128404,853,480,17676,409440,1
4.235140595832505e-15,412,550,23562,226600,1
1.0,641,360,38062,230760,0
2.53885135137466e-10,518,690,169956,357420,1
1.0,180,180,7792,32400,0
2.583081860386971e-13,746,666,114567,496836,1
8.845424837033988e-09,427,640,41815,273280,1
0.999998927116394,296,440,53096,130240,0
1.0,6137,640,560559,3927680,0
0.9991933703422546,853,480,9691,409440,0
4.876484632765354e-12,282,501,32835,141282,1
1.0,640,352,29435,225280,0
1.0,482,360,33813,173520,0
1.0,480,360,36802,172800,0
1.0,480,360,25007,172800,0
0.9997166991233826,788,640,91442,504320,0
6.136992989665005e-15,518,690,94537,357420,1
7.930249512622112e-11,360,640,33474,230400,1
1.0,482,360,34235,173520,0
1.0,360,360,26873,129600,0
9.558443446466836e-12,480,853,57385,409440,1
1.677612584440047e-12,4032,3024,2359806,12192768,1
2.649900854301279e-10,1707,960,192425,1638720,1
0.9999998807907104,180,180,4109,32400,0
0.9999704360961914,452,360,23828,162720,0
1.0,270,360,13905,97200,0
1.129263280108539e-10,1280,960,224657,1228800,1
1.0,517,690,125190,356730,0
2.0408571073339196e-14,253,950,39103,240350,1
2.085273106999736e-18,335,440,41670,147400,1
0.9999980926513672,854,640,64577,546560,0
0.9999998807907104,640,480,58042,307200,0
1.8459244207975808e-22,1706,960,308982,1637760,1
1.0,270,406,25076,109620,0
1.0,480,360,25338,172800,0
1.0,180,180,8569,32400,0
0.9999996423721313,480,480,16583,230400,0
1.0,960,540,183624,518400,0
2.7628262344592258e-08,1146,440,219462,504240,1
1.7741922514469266e-11,815,1080,154882,880200,1
6.877042880472362e-14,746,666,111984,496836,1
1.0,639,360,31024,230040,0
3.2770839167475905e-16,331,599,62452,198269,1
1.0,480,360,20228,172800,0
9.667768807730681e-10,642,440,130422,282480,1
2.1735099885265147e-13,600,800,88951,480000,1
1.3499995392407538e-11,523,690,82526,360870,1
1.2883394167034073e-13,434,661,66431,286874,1
0.999997615814209,180,180,20384,32400,0
1.0,400,300,10041,120000,0
4.09925491175276e-14,412,550,51741,226600,1
1.7043591232560574e-20,960,1403,378104,1346880,1
9.067015903005664e-15,361,651,90065,235011,1
0.9999067783355713,180,180,7453,32400,0
1.0,1199,360,129580,431640,0
1.2090624575289566e-24,500,500,163467,250000,1
2.1671054128091782e-05,379,250,27785,94750,1
2.8891838610434206e-07,640,368,12370,235520,1
1.1877702987828087e-10,240,346,33516,83040,1
2.5331838848785537e-09,800,450,134856,360000,1
3.580631471322704e-07,497,662,33117,329014,1
9.551290869325157e-10,120,150,10410,18000,1
1.3603676934654651e-14,540,720,144031,388800,1
0.9599381685256958,1227,690,175707,846630,0
0.9999926090240479,180,180,5242,32400,0
1.0,1228,690,91363,847320,0
9.960790669388299e-15,960,1440,304079,1382400,1
0.9977421760559082,640,479,117113,306560,0
5.202400288339959e-08,217,640,47919,138880,1
0.00021654217562172562,233,310,16853,72230,1
4.8802788477075865e-09,644,750,171374,483000,1
0.9999995231628418,270,280,17714,75600,0
4.59706168056827e-15,600,800,126945,480000,1
1.0,480,360,24610,172800,0
1.0431390476253275e-26,440,440,32815,193600,1
8.139613982827143e-11,1080,1920,185193,2073600,1
9.49535617798223e-19,1080,1920,390480,2073600,1
3.940736625906993e-09,760,1067,352187,810920,1
3.31480617965247e-14,2772,2406,2199702,6669432,1
0.9999990463256836,180,180,6185,32400,0
1.0,854,640,216068,546560,0
1.0,540,360,26029,194400,0
1.0,1226,690,176011,845940,0
1.0,180,180,9609,32400,0
1.1259866872961814e-23,1080,1440,219698,1555200,1
3.32423473367544e-17,1461,1125,612608,1643625,1
1.5665853183644603e-15,690,690,92789,476100,1
1.0,209,313,11420,65417,0
0.9994394183158875,800,450,108307,360000,0
1.641606989233324e-12,1280,960,313674,1228800,1
8.82676434499023e-21,1080,1440,148138,1555200,1
9.331437011983468e-11,3770,960,950449,3619200,1
1.0,1136,640,219945,727040,0
0.00017775819287635386,336,600,43267,201600,1
4.532475728069585e-08,1280,720,177238,921600,1
0.9999998807907104,854,640,99436,546560,0
3.1766958841217274e-08,540,720,74482,388800,1
5.645309740509585e-12,184,150,7311,27600,1
1.0,180,180,18265,32400,0
1.0,537,360,23640,193320,0
1.0,480,360,21895,172800,0
1.0,486,360,29195,174960,0
0.9999985694885254,854,640,96524,546560,0
3.153856141580036e-06,360,720,23621,259200,1
1.0,1227,690,156471,846630,0
1.0,480,360,27492,172800,0
1.2961322722840774e-14,518,690,133193,357420,1
1.8069424315019948e-16,2000,1766,583560,3532000,1
2.1585175053601136e-13,893,720,77816,642960,1
1.0,375,500,38616,187500,0
1.0,800,533,59459,426400,0
2.8857530948167565e-11,960,670,267812,643200,1
1.768736108789222e-18,1704,1242,781780,2116368,1
1.0,160,160,10794,25600,0
0.9999184608459473,540,360,9152,194400,0
0.9999995231628418,314,420,37882,131880,0
1.7544040531447536e-07,500,500,58056,250000,1
2.211429637100082e-05,298,560,3343571,166880,1
1.0,160,160,12395,25600,0
1.0,1227,690,75212,846630,0
0.00016809084627311677,70,88,2566,6160,1
1.0,489,360,27269,176040,0
1.0,180,320,11826,57600,0
3.6267590530769667e-07,358,637,85316,228046,1
1.367014168529579e-09,1280,960,399091,1228800,1
6.174825557536678e-06,819,1024,47731,838656,1
0.9999955892562866,294,690,39416,202860,0
1.557543156949226e-11,984,1088,173714,1070592,1
2.4087869286010255e-12,999,666,91362,665334,1
1.1732098625927279e-09,960,1280,238772,1228800,1
5.014979933548602e-07,550,444,22270,244200,1
0.0001936207409016788,555,761,74842,422355,1
2.710914088766003e-07,611,611,20122,373321,1
3.8564488408221465e-11,1440,1080,117192,1555200,1
1.6182985507207093e-10,599,900,106225,539100,1
0.998764157295227,360,360,27466,129600,0
0.9999998807907104,192,192,13262,36864,0
3.355854616415854e-08,644,690,94643,444360,1
2.8728816547918257e-10,695,690,124755,479550,1
2.529426637920551e-05,200,300,14983,60000,1
1.2188805520452206e-08,353,628,28162,221684,1
1.0,342,690,44988,235980,0
5.4948733063664434e-11,1026,690,245709,707940,1
4.044256638735533e-05,382,500,40884,191000,1
2.7233082455779822e-09,1280,960,193607,1228800,1
8.884788016416678e-09,960,1280,277231,1228800,1
1.0,960,541,128508,519360,0
1.0,960,539,97150,517440,0
1.120307701494649e-19,800,600,118658,480000,1
1.9403947248974873e-07,663,640,117202,424320,1
1.0,522,360,16359,187920,0
1.0,302,502,23068,151604,0
1.0,1199,360,76796,431640,0
1.3411219825851923e-15,1200,900,281087,1080000,1
0.9999983310699463,270,480,22364,129600,0
9.093324704334549e-11,1334,750,244979,1000500,1
3.8954714562562665e-13,640,1136,141563,727040,1
3.3319385445151894e-11,1280,960,384061,1228800,1
0.9999440908432007,270,531,22848,143370,0
1.0,315,502,27006,158130,0
1.298145161854336e-05,264,400,13214,105600,1
2.8835017928940943e-08,598,448,74355,267904,1
1.0,517,690,68388,356730,0
1.2723169739992102e-10,120,90,3282,10800,1
0.9999948740005493,198,420,11094,83160,0
1.0,200,200,19833,40000,0
0.999998927116394,388,690,51984,267720,0
1.0048916919913609e-05,518,690,60479,357420,1
1.0,270,405,19696,109350,0
0.9999992847442627,1230,690,107577,848700,0
1.0,450,600,75428,270000,0
2.7414603920306035e-09,736,546,55442,401856,1
1.0,540,360,40717,194400,0
6.067680078558624e-05,300,300,14407,90000,1
1.968154972331604e-09,400,640,53968,256000,1
9.4861366051191e-07,476,740,58834,352240,1
0.00014823510718997568,371,493,58696,182903,1
0.9999361038208008,360,640,22312,230400,0
6.009095523040742e-05,372,452,22614,168144,1
1.7951016107603524e-12,743,594,163506,441342,1
2.2809494093847804e-13,1280,960,443639,1228800,1
1.7982498548008152e-06,327,690,54795,225630,1
1.0,480,360,24006,172800,0
0.9999997615814209,180,180,5409,32400,0
3.502170331515231e-09,800,600,102186,480000,1
1.912935142320965e-13,548,500,54567,274000,1
2.23328608939255e-08,200,356,1369223,71200,1
6.6024380049937495e-24,521,690,65355,359490,1
1.0,160,160,13042,25600,0
1.551351047623939e-09,16373,426,2744414,6974898,1
